name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,active_year,first_year,last_year,AVG,birth
John Godwin,81,236,15,50,3,1,0,25,9,0,9,0,0.623,0.5559999999999999,1.179,2,1905,1906,0.2565,1883
John Grady,9,36,5,11,3,0,0,0,2,0,0,0,0,0.389,0,1,1884,1884,0.306,1862
John Grim,706,2638,350,705,119,37,16,330,85,77,82,0,3.146,3.634,6.78,11,1888,1899,0.255,1871
John Hale,359,681,66,137,25,2,14,72,103,183,10,8,2.55,2.763,5.313,6,1974,1979,0.3331666666666666,1954
John Hanna,45,143,14,18,2,1,0,0,6,0,0,0,0.167,0.154,0.321,1,1884,1884,0.126,1862
John Happenny,33,86,8,19,5,0,0,10,3,13,0,0,0.256,0.279,0.535,1,1923,1923,0.221,1901
John Harris,56,120,13,31,8,0,5,16,10,15,0,1,0.663,0.964,1.627,3,1979,1981,0.18,1958
John Henry,726,2064,180,432,60,15,2,187,251,201,67,25,2.889,2.473,5.362,10,1890,1918,0.2045999999999999,1882
John Herrnstein,239,450,52,99,14,4,8,34,29,115,1,2,1.308,1.414,2.722,5,1962,1966,0.1958,1942
John Hester,93,208,28,45,10,0,6,15,22,64,1,0,1.879,1.105,2.984,4,2009,2013,0.16825,1989
John Hicks,264,845,97,199,42,1,32,97,49,270,4,4,1.727,2.992,4.719,6,2015,2021,0.2595,1996
John Hines,357,1177,165,331,59,17,7,184,94,2,29,0,2.953125,3.203,6.228,9,1924,1934,0.262,1907
John Houseman,84,293,39,74,9,7,0,25,33,3,18,0,0.8999999999999999,1.042,1.942,2,1894,1897,0.3225,1873
John Huber,48,138,17,34,6,3,0,12,3,0,1,0,0.564,0.722,1.286,2,1941,1942,0.264,1919
John Hummel,1158,3906,421,991,128,84,29,394,346,269,117,12,3.827,4.224,8.051,12,1905,1918,0.2539166666666667,1889
John Humphries,98,364,34,52,3,0,0,6,19,41,0,0,0.428,0.284,0.754,2,1883,1884,0.134,1861
John Irwin,322,1269,222,312,55,19,3,106.28571428571428,102,74,74.66666666666667,0,2.582666666666667,2.517,5.513333333333334,8,1882,1891,0.226125,1864
John Jaha,826,2775,470,730,126,5,141,490,430,686,36,17,3.471,4.023,7.494,10,1992,2001,0.2339,1974
John Jaso,808,2224,295,573,143,12,55,281,319,412,16,10,3.049,3.464,6.513,9,2008,2017,0.2514444444444444,1990
John Kane,284,880,124,191,22,11,7,62,76,13,53,0,1.301,1.232,2.533,5,1907,1925,0.1941999999999999,1894
John Kelleher,235,703,81,206,29,8,10,89,45,42,9,24,1.348,1.606,2.954,6,1912,1924,0.2011666666666667,1896
John Kelly,175,666,60,143,22,3,1,13.75,23,26,35,0,1.225,1.264,2.29,5,1879,1907,0.217,1871
John Kelty,59,207,24,49,10,2,1,27,22,42,10,0,0.322,0.319,0.641,1,1890,1890,0.237,1868
John Kemp,99,338,37,89,15,1,3,36,15,0,5,0,0.971,1,1.971,3,1924,1928,0.2813333333333333,1904
John Kennedy,861,2112,238,475,77,17,32,185,142,462,14,10,3.264,3.807,7.071,13,1957,1974,0.197,1943
John Kerins,557,2227,392,561,72,51,20,253.16666666666663,165,5,133,0,2.064,2.285,4.349,7,1884,1890,0.2388571428571428,1865
John Kerr,473,1457,172,388,59,13,6,145,115,92,26,16,2.459,2.426,4.885,8,1923,1934,0.255875,1906
John Kiley,14,56,9,12,2,2,0,0,3,0,0,0,0.267,0.321,0.588,1,1884,1884,0.214,1862
John Knight,770,2664,301,636,96,24,14,270,211,27,86,0,2.356,2.352,4.708,8,1905,1913,0.228,1887
John Knox,124,219,21,60,4,1,0,11,20,27,7,7,1.181,1.0870000000000002,2.268,4,1972,1975,0.233,1951
John Kroner,223,702,83,184,47,9,7,105,68,56,3,5,1.394,1.417,2.811,4,1935,1938,0.25675,1914
John Kruk,1200,3897,582,1170,199,34,100,592,649,701,58,31,3.952,4.375,8.327,10,1986,1995,0.2996999999999999,1968
John Leary,220,760,54,196,38,7,0,60,15,107,11,19,0.55,0.629,1.179,2,1914,1915,0.2535,1892
John Lowenstein,1368,3476,510,881,137,18,116,441,446,596,128,78,5.12,6.141,11.261,16,1970,1985,0.23925,1955
John Lyles,129,446,72,109,13,4,1,43,39,4,20,0,1.997,1.817,3.814,7,1932,1943,0.2164285714285714,1915
John Mabry,1322,3409,382,898,183,6,96,446,284,717,7,12,4.398,5.516,9.914,14,1994,2007,0.2482142857142857,1978
John Mansell,31,126,17,30,3,1,0,17,4,0,0,0,0,0.278,0,1,1882,1882,0.238,1860
John Marzano,301,794,79,191,45,2,11,72,39,138,0,2,2.869,3.513,6.382,10,1987,1998,0.2508,1970
John Matias,58,117,7,22,2,0,2,6,3,22,1,0,0.215,0.256,0.471,1,1970,1970,0.188,1948
John Mayberry,2194,6833,905,1705,294,22,311,1059,1000,1161,35,22,6.957,8.932,15.889,22,1968,2015,0.2210909090909091,1969
John McDonald,1100,2434,276,568,105,14,28,210,118,379,34,19,4.4190000000000005,5.001,9.42,16,1999,2014,0.2356875,1984
John McGlone,80,297,38,58,3,4,1,33,23,3,41,0,0.879,0.603,1.6829999999999998,3,1886,1888,0.1673333333333333,1865
John McGraw,1105,3924,1024,1309,121,70,13,462,836,74,436,0,6.693,5.464,12.157,16,1891,1906,0.2815,1876
John McGuinness,66,275,32,67,9,2,0,6,5,6,0,0,0,0.635,0,3,1876,1884,0.1766666666666666,1858
John McHale,64,114,10,22,1,0,3,12,9,29,1,1,0.765,0.459,1.224,5,1943,1948,0.0708,1923
John Meister,84,343,59,79,13,5,3,42,20,0,10,0,0.556,0.645,1.201,2,1886,1887,0.2299999999999999,1864
John Mihalic,69,217,32,53,10,3,0,22,33,26,5,2,0.99,0.984,1.974,3,1935,1937,0.2393333333333333,1914
John Miles,45,161,22,39,7,2,4,22,15,2,1,0,0.947,1.256,2.2030000000000003,3,1946,1948,0.2456666666666666,1925
John Miller,32,61,4,10,1,0,2,3,2,18,0,0,0.3369999999999999,0.533,0.8699999999999999,2,1966,1969,0.149,1945
John Milligan,772,2964,440,848,189,50,49,552.2222222222222,210,134,51.25,0,3.355,4.27,7.625,10,1884,1893,0.2836999999999999,1866
John Milner,1215,3436,455,855,140,16,131,498,504,473,31,22,3.911,4.632,8.543,12,1971,1982,0.2342499999999999,1954
John Misse,99,306,28,60,8,1,0,22,36,52,3,0,0.281,0.229,0.51,1,1914,1914,0.196,1892
John Mizerock,103,231,24,43,9,2,2,24,38,42,0,0,1.152,1.082,2.234,4,1983,1989,0.1992499999999999,1964
John Monroe,60,154,17,41,4,2,2,11,14,15,2,2,0.335,0.357,0.692,1,1921,1921,0.266,1899
John Morrill,1265,4912,821,1275,239,80,43,643,358,656,183,0,4.77375,5.143,9.0075,15,1876,1890,0.2506666666666666,1861
John Morris,402,614,60,145,15,8,8,63,42,108,15,4,1.962,2.085,4.047,7,1986,1992,0.2218571428571428,1967
John Morrissey,14,54,4,12,2,0,0,3,0,5,0,0,0,0.5409999999999999,0,2,1881,1882,0.2495,1859
John Moses,769,1723,247,438,69,17,11,145,143,226,101,57,3.309,3.42,6.729,11,1982,1992,0.2333636363636363,1965
John Munyan,176,589,115,148,20,11,4,68,78,39,28,0,1.007,0.96,1.967,3,1887,1891,0.2453333333333333,1867
John Nogowski,53,133,14,31,7,0,1,14,12,23,0,1,0.5509999999999999,0.56,1.111,2,2020,2021,0.2415,1998
John O'Brien,519,1987,253,505,48,18,12,267.1666666666667,156,58,52.5,0,2.401,2.345,4.803166666666667,7,1884,1899,0.2658571428571428,1869
John O'Connell,19,59,4,10,2,0,0,7,7,7,2,0,0.78,0.6749999999999999,1.455,4,1891,1929,0.12425,1888
John O'Neil,46,94,12,25,3,0,0,9,5,12,0,0,0.303,0.298,0.601,1,1946,1946,0.266,1924
John O'Rourke,230,945,148,279,58,24,11,147,47,64,0,0,0,1.327,0,3,1879,1883,0.2953333333333334,1859
John Olerud,2234,7592,1139,2239,500,13,255,1230,1275,1016,11,14,6.658,7.764,14.422,17,1989,2005,0.2973529411764706,1975
John Orsino,332,1014,114,252,44,5,40,123,92,191,3,3,1.769,2.279,4.048,7,1961,1967,0.207,1942
John Orton,156,401,35,80,18,0,4,29,31,121,2,5,1.3050000000000002,1.3239999999999998,2.629,5,1989,1993,0.196,1969
John Pardee,12,39,4,7,0,0,0,4,3,0,1,0,0.238,0.179,0.417,1,1925,1925,0.179,1903
John Patterson,228,564,74,121,16,5,5,52,35,113,22,7,1.026,1.187,2.213,4,1992,1995,0.20375,1971
John Peltz,230,871,106,195,25,26,4,72,45,0,27,0,0.7749999999999999,0.908,1.6829999999999998,3,1884,1890,0.2323333333333333,1865
John Peters,603,2461,315,674,79,11,9,308.1,38,96,3.25,6.5,2.9562,3.145,4.9842,13,1876,1922,0.1995384615384615,1877
John Pickett,189,749,115,189,16,12,5,88,58,48,21,0,0.878,0.921,1.799,3,1889,1892,0.239,1868
John Poff,31,87,9,19,2,2,1,8,4,11,0,0,0.4319999999999999,0.526,0.958,2,1979,1980,0.1775,1957
John Potts,41,102,14,27,4,0,1,9,25,13,7,0,0.414,0.333,0.747,1,1914,1914,0.265,1892
John Powers,151,215,26,42,7,2,6,14,22,48,0,0,1.582,1.83,3.412,6,1955,1960,0.1926666666666666,1935
John Rabb,108,204,22,46,12,1,4,27,19,53,2,1,1.432,2.6630000000000003,4.095,5,1982,1988,0.2566,1963
John Rainey,59,224,35,56,8,1,1,32,29,21,12,0,0.698,0.6399999999999999,1.338,2,1887,1890,0.264,1866
John Reccius,92,329,56,72,14,3,1,6,30,0,0,0,0,0.491,0,2,1882,1883,0.19,1860
John Reese,283,702,121,162,23,8,3,55,72,3,38,5,2.501,2.618,5.119,10,1920,1931,0.189,1903
John Reilly,1142,4684,898,1352,215,139,69,740,157,156,408.33333333333337,0,3.32375,4.305,7.7675,10,1880,1891,0.285,1863
John Richmond,411,1600,210,385,43,28,5,99.4,102,76,0,0,2.0265,2.132,4.1055,7,1879,1885,0.2361428571428571,1860
John Riddle,38,122,10,15,3,1,0,5,19,8,4,0,0.499,0.4029999999999999,0.902,2,1889,1890,0.149,1867
John Ritchey,21,72,18,23,4,1,0,12,14,0,3,0,0.437,0.403,0.84,1,1947,1947,0.319,1925
John Rodriguez,158,332,46,99,18,3,7,43,40,90,2,0,0.756,0.868,1.624,2,2005,2006,0.298,1983
John Romano,906,2767,355,706,112,10,129,417,414,485,7,9,3.515,3.986,7.501,10,1958,1967,0.2463,1940
John Roseboro,1585,4847,512,1206,190,44,104,548,547,677,67,56,4.544,5.055,9.599,14,1957,1970,0.2412142857142857,1941
John Roskos,37,49,1,4,3,0,0,2,4,19,0,0,0.464,0.507,0.971,3,1998,2000,0.1013333333333333,1977
John Russell,448,1087,113,245,50,3,34,129,84,355,3,3,2.633,3.185,5.818,10,1984,1993,0.2024999999999999,1966
John Scott,126,281,37,63,10,0,2,16,13,46,14,10.666666666666666,0.712,0.6639999999999999,1.376,4,1914,1977,0.1392499999999999,1923
John Shackelford,143,516,67,147,13,6,6,50,23,0,14,0,1.189,1.371,2.56,4,1924,1930,0.26925,1905
John Shearon,46,188,16,41,1,2,0,16,5,21,9,0,0.469,0.469,0.938,2,1891,1896,0.207,1871
John Shelby,1036,3090,389,739,128,24,70,313,182,671,98,40,2.778,3.686,6.464,11,1981,1991,0.2192727272727272,1964
John Sherlock,92,299,51,97,18,2,0,38,27,28,0,0,0.38,0.398,0.778,1,1930,1930,0.324,1908
John Shetzline,73,282,23,62,8,3,0,0,5,0,0,0,0,0.27,0,1,1882,1882,0.22,1860
John Shoupe,14,55,7,7,0,0,0,3,0,3,0,0,0,0.841,0,3,1879,1884,0.2803333333333333,1859
John Shovlin,18,43,7,9,0,0,0,3,5,3,0,0,0.586,0.486,1.072,3,1911,1920,0.162,1893
John Siegel,8,31,4,7,2,0,0,0,1,0,0,0,0,0.29,0,1,1884,1884,0.226,1862
John Simmons,62,93,12,20,0,0,0,5,11,6,0,0,0.298,0.215,0.513,1,1949,1949,0.215,1927
John Sipin,68,229,22,51,12,2,2,9,8,44,2,0,0.251,0.319,0.57,1,1969,1969,0.223,1947
John Smith,58,234,39,55,7,5,0,20,10,35,2,0,0.47,0.453,0.736,2,1882,1931,0.1875,1884
John Sneed,263,982,197,263,26,21,4,195,132,29,102,0,1.007,0.987,1.994,3,1884,1891,0.2529999999999999,1865
John Somerlott,29,103,8,21,0,0,0,4,3,0,4,0,0.453,0.397,0.85,2,1910,1911,0.1985,1888
John Stearns,810,2681,334,696,152,10,46,312,323,294,91,51,3.535,3.681,7.216,11,1974,1984,0.2485454545454545,1957
John Stefero,79,187,20,44,3,0,3,20,22,44,0,1,1.129,1.095,2.224,3,1983,1987,0.2946666666666667,1963
John Stephens,13,31,5,8,2,0,0,4,4,0,0,0,0.361,0.323,0.684,1,1921,1921,0.258,1899
John Stephenson,451,989,83,214,37,3,12,93,63,118,0,1,2.231,2.492,4.723,10,1964,1973,0.1824,1946
John Stone,1200,4494,739,1391,268,105,77,707,463,352,45,40,4.079,5.114,9.193,11,1928,1938,0.3066363636363636,1911
John Strick,32,110,17,18,6,1,0,0,9,0,0,0,0,0.236,0,1,1882,1882,0.164,1860
John Sullivan,897,2620,280,639,85,17,8,253,287,306,24,23.07692307692308,4.069,3.438,7.507,15,1905,1968,0.191,1914
John Tamargo,135,244,19,59,12,1,4,33,34,27,1,1,1.409,1.391,2.8,5,1976,1980,0.2092,1956
John Tilley,41,138,9,19,4,1,0,8,9,11,0,0,0.488,0.35,0.902,2,1882,1884,0.13,1861
John Titus,1402,4960,738,1401,253,72,38,561,620,116,140,0,4.092,4.302,8.394,11,1903,1913,0.2833636363636364,1886
John Valentin,1105,3917,614,1093,281,17,124,558,463,524,47,31,3.847,4.783,8.63,11,1992,2002,0.2697272727272727,1975
John Vander Wal,1372,2751,374,717,170,18,97,430,385,698,38,20,4.602,5.859,10.461,14,1991,2004,0.247,1975
John Vukovich,277,559,37,90,14,1,6,44,29,109,4,5,1.616,2.088,3.704,10,1970,1981,0.1301,1953
John Ward,1620,6793,1270,1893,205,86,23,840,405,283,900,0,5.158125,5.046,10.45875,15,1881,1894,0.2736,1865
John Wathan,860,2505,305,656,90,25,21,261,199,265,105,36,3.123,3.431,6.554,10,1976,1985,0.2607,1958
John Wehner,461,804,99,200,33,4,4,54,73,136,15,7,3.369,3.503,6.872,11,1991,2001,0.2422727272727272,1974
John Williams,71,229,32,66,11,4,3,37,14,0,3,0,1.519,1.661,3.18,3,1930,1948,0.483,1917
John Wockenfuss,795,2072,267,543,73,11,86,310,277,278,5,11,3.966,4.708,8.674,12,1974,1985,0.2433333333333333,1957
John Wojcik,41,124,16,27,4,0,0,11,23,20,5,0,0.966,0.7170000000000001,1.6829999999999998,3,1962,1964,0.208,1941
John Henry Oliver,9,32,4,5,0,0,0,1,3,0,0,0,0.229,0.156,0.385,1,1945,1945,0.156,1923
John Henry Russell,688,2527,393,702,96,41,28,334,188,0,59,0,3.275,3.689,6.964,11,1924,1934,0.2483636363636363,1907
John Ryan Murphy,284,680,69,146,32,1,18,61,43,221,0,0,1.882,2.469,4.351,8,2013,2020,0.194125,1994
John Wesley Johnson,17,47,4,8,2,0,0,2,4,0,0,0,0.25,0.213,0.463,1,1928,1928,0.17,1906
Johnathan Rodriguez,13,31,6,4,1,0,0,5,9,14,0,0,0.325,0.161,0.486,1,2024,2024,0.129,2002
Johneshwy Fargas,22,52,4,13,3,2,0,5,1,15,1,2,0.264,0.385,0.649,1,2021,2021,0.25,1999
Johnie Scott,200,741,132,196,25,15,4,105,61,1,30,0,1.649,1.841,3.49,5,1944,1948,0.2756,1924
Johnie Watson,156,553,96,136,17,7,4,60,42,0,15,0,1.06,1.1,2.16,4,1922,1926,0.21075,1902
Johnnie Cowan,89,325,36,83,8,1,1,37,12,0,2,0,2.032,2.075,4.107,7,1940,1948,0.2642857142857143,1922
Johnnie Dawson,31,67,4,14,4,0,0,6,2,0,1,0,1.416,1.504,2.92,4,1938,1942,0.33875,1918
Johnnie Heving,399,985,103,261,37,12,1,90,65,59,4,4,2.173,2.308,4.481,8,1920,1932,0.227375,1904
Johnnie LeMaster,1039,3191,320,709,109,19,22,229,241,564,94,51,2.996,3.155,6.151,12,1975,1987,0.1990833333333333,1959
Johnnie Oden,143,472,39,94,5,2,2,34,23,0,4,0,0.9786666666666668,0.933,1.9373333333333331,4,1927,1932,0.2065,1907
Johnnie Tyler,16,53,7,17,2,1,2,12,4,6,0,0,0.5710000000000001,0.7200000000000001,1.291,2,1934,1935,0.2535,1912
Johnny Barrett,588,1811,303,454,82,32,23,220,265,201,69,0,1.6989999999999998,1.698,3.397,5,1942,1946,0.2392,1922
Johnny Bassler,811,2319,249,704,99,16,1,318,437,81,13,9,3.272,2.761,6.033,9,1913,1927,0.2583333333333333,1898
Johnny Bates,1097,3913,565,1087,167,73,25,417,503,190,187,0,3.317,3.408,6.725,9,1906,1914,0.2781111111111111,1888
Johnny Beall,58,170,18,43,4,1,3,17,11,25,2,4,1.305,1.46,2.765,4,1913,1918,0.2625,1893
Johnny Bench,2158,7658,1091,2048,381,24,389,1376,891,1278,68,43,5.685,7.858,13.543,17,1967,1983,0.2626470588235294,1953
Johnny Berardino,912,3028,334,755,167,23,36,387,284,268,27,29,3.446,3.572,7.018,11,1939,1952,0.2316363636363636,1923
Johnny Bero,65,169,26,34,5,0,5,17,27,31,1,1,0.423,0.338,0.761,2,1948,1951,0.1065,1927
Johnny Blanchard,516,1193,137,285,36,2,67,200,136,163,2,0,2.398,2.906,5.304,8,1955,1965,0.201375,1938
Johnny Blatnik,138,447,59,113,27,8,6,46,40,83,3,0,1.042,0.699,1.741,3,1948,1950,0.184,1927
Johnny Bucha,85,195,18,40,10,0,1,15,25,21,1,3,1.034,0.4639999999999999,1.498,3,1948,1953,0.1203333333333333,1928
Johnny Burnett,558,1835,286,521,94,15,9,213,163,107,15,12,2.771,2.876,5.647,9,1927,1935,0.2609999999999999,1909
Johnny Butler,374,1251,115,315,48,12,3,146,111,89,17,0,1.21,1.175,2.385,4,1926,1929,0.23525,1905
Johnny Callison,1886,6652,926,1757,321,89,226,840,650,1064,74,51,5.152,6.679,11.831,16,1958,1973,0.254375,1943
Johnny Cooney,931,2944,362,843,116,24,2,191,185,86,28,0,3.694,3.633,7.327,12,1926,1944,0.2595833333333333,1913
Johnny Damon,2490,9736,1668,2769,522,109,235,1139,1003,1257,408,103,6.258,7.709,13.967,18,1995,2012,0.2815555555555555,1981
Johnny Davis,285,991,168,297,53,13,32,190,125,16,11,0,3.428,4.639,8.067,10,1941,2019,0.2766,1958
Johnny Dickshot,322,990,142,273,35,19,7,116,101,97,23,9,2.007,1.805,3.812,6,1936,1945,0.2491666666666666,1918
Johnny Edwards,1470,4577,430,1106,202,32,81,524,465,635,15,23,4.271,4.79,9.061,14,1961,1974,0.2359285714285714,1945
Johnny Estrada,612,2079,198,576,129,0,42,285,103,228,0,0,2.348,2.675,5.023,8,2001,2008,0.247125,1982
Johnny Evers,1784,6137,919,1659,216,70,12,538,778,142,324,72,6.009,5.14,11.149,18,1902,1929,0.2339444444444444,1893
Johnny Field,84,221,28,49,13,0,9,21,7,72,4,0,0.254,0.403,0.657,1,2018,2018,0.222,1996
Johnny Flowers,18,50,6,18,2,1,0,8,1,0,1,0,1.956,2.066,4.022,4,1941,1946,0.48425,1921
Johnny Frederick,805,3102,498,954,200,35,85,377,210,176,23,0,2.141,2.829,4.97,6,1929,1934,0.3058333333333333,1909
Johnny George,41,134,12,27,1,0,1,8,8,0,2,0,0.358,0.248,0.606,2,1922,1924,0.108,1901
Johnny Giavotella,360,1246,148,318,65,11,14,125,65,178,15,7,1.849,2.148,3.997,7,2011,2017,0.2218571428571428,1992
Johnny Gill,118,322,39,79,17,1,10,45,23,43,1,3,1.56,2.219,3.779,6,1927,1936,0.2191666666666666,1909
Johnny Gooch,804,2363,227,662,98,29,7,293,206,141,11,9.166666666666666,3.65,3.694,7.344,11,1921,1933,0.2696363636363637,1905
Johnny Goryl,276,595,79,134,19,10,16,48,64,106,2,3,1.732,2.197,3.929,6,1957,1964,0.21,1938
Johnny Grabowski,296,816,84,206,25,8,3,86,47,84,1,2,2.029,2.219,4.248,7,1924,1931,0.2527142857142857,1905
Johnny Groth,1248,3808,480,1064,197,31,60,486,419,329,19,42,5.22,5.765,10.985,15,1946,1960,0.2736666666666666,1931
Johnny Grubb,1424,4154,553,1153,207,29,99,475,566,558,27,33,5.866,6.688,12.554,16,1972,1987,0.27625,1957
Johnny Hayes,311,930,111,237,35,6,12,110,126,3,7,0,4.025,4.007,8.032,12,1934,1948,0.2493333333333333,1919
Johnny Hodapp,791,2826,378,880,169,34,28,429,163,136,18,20,2.902,3.438,6.34,9,1925,1933,0.2857777777777778,1907
Johnny Hopp,1395,4260,698,1262,216,74,46,458,464,378,119,3.5,5.185,5.804,10.989,14,1939,1952,0.2947857142857142,1923
Johnny Hudson,426,1169,138,283,50,11,4,96,87,164,17,0,1.748,1.689,3.4370000000000003,7,1936,1945,0.1838571428571428,1918
Johnny Hundley,34,100,14,27,2,1,0,11,9,0,2,0,0.342,0.31,0.652,2,1943,1946,0.135,1922
Johnny Jeter,336,873,108,213,27,10,18,69,46,237,28,16,1.942,2.382,4.324,6,1969,1974,0.2803333333333333,1949
Johnny Johnston,112,380,37,85,14,4,2,27,42,51,11,0,0.308,0.297,0.605,1,1913,1913,0.224,1891
Johnny Jones,450,1728,336,514,70,32,24,228,163,0,28,0,3.405,3.644,7.049,9,1922,1934,0.3056666666666666,1906
Johnny Kling,1264,4241,474,1151,181,61,20,513,281,114,123,0,4.162,4.668,8.83,13,1900,1913,0.2733076923076923,1884
Johnny Lavin,16,52,9,11,2,0,0,0,3,0,0,0,0.268,0.25,0.518,1,1884,1884,0.212,1862
Johnny Lazor,223,596,57,157,30,4,6,62,42,53,8,8,0.957,1.083,2.04,4,1943,1946,0.18925,1922
Johnny Lewis,266,771,97,175,24,6,22,74,95,194,8,9,1.104,1.224,2.328,4,1964,1967,0.1975,1943
Johnny Lindell,758,2662,386,723,116,47,68,383,267,344,17,13,3.151,3.515,6.666,10,1941,1954,0.2307999999999999,1925
Johnny Lipon,758,2661,351,690,95,24,10,266,347,152,28,25,2.712,2.42,5.132,9,1942,1954,0.2238888888888889,1926
Johnny Lockett,9,30,0,4,1,0,0,2,0,0,0,0,0.133,0.167,0.3,1,1941,1941,0.133,1919
Johnny Logan,1503,5244,651,1407,216,41,93,547,451,472,19,13,4.203,4.6530000000000005,8.856,13,1951,1963,0.2609230769230769,1935
Johnny Lucadello,239,686,95,181,36,7,5,60,93,56,6,3,1.703,1.81,3.513,6,1938,1947,0.2183333333333333,1920
Johnny Lush,106,369,39,102,22,3,2,42,27,0,12,0,0.336,0.369,0.705,1,1904,1904,0.276,1882
Johnny McCarthy,542,1557,182,432,72,16,25,209,90,114,8,0,3.48,4.108,7.588,11,1934,1948,0.2686363636363636,1919
Johnny Mitchell,329,1175,152,288,38,8,2,63,119,81,14,14,1.604,1.476,3.08,5,1921,1925,0.2492,1901
Johnny Mize,1883,6443,1118,2011,367,83,359,1337,856,524,28,3,5.811,8.100999999999999,13.912,15,1936,1953,0.3036666666666666,1922
Johnny Mokan,582,1936,282,563,98,17,32,273,206,150,26,30.8,2.525,2.845,5.37,7,1921,1927,0.2878571428571428,1902
Johnny Monell,35,56,7,9,2,0,0,5,4,16,0,0,0.453,0.3329999999999999,0.786,2,2013,2015,0.146,1992
Johnny Moore,846,3013,439,926,155,26,73,452,195,176,23,0,3.041,3.648,6.689,10,1928,1945,0.2561,1914
Johnny Mostil,972,3507,618,1054,209,82,23,376,415,336,176,116.66666666666666,3.517,3.899,7.416,10,1918,1929,0.2744,1901
Johnny Neun,432,945,171,273,42,17,2,85,110,93,41,28.5,2.094,2.158,4.252,6,1925,1931,0.2746666666666666,1906
Johnny O'Brien,305,780,83,193,33,4,4,58,58,78,2,2,1.385,1.15,2.535,5,1953,1959,0.1834,1934
Johnny Oates,593,1637,146,410,56,2,14,126,141,149,11,19,3.242,3.302,6.544,11,1970,1981,0.2391818181818182,1953
Johnny Ostrowski,216,561,73,131,20,9,14,74,68,125,7,7,1.789,2.162,3.951,7,1943,1950,0.196,1924
Johnny Oulliber,22,75,9,20,1,0,0,3,4,5,0,0,0.313,0.28,0.593,1,1933,1933,0.267,1911
Johnny Paredes,60,123,12,26,3,0,1,11,11,18,6,3,0.928,0.861,1.789,3,1988,1991,0.2446666666666666,1967
Johnny Pasek,32,70,7,18,4,0,0,4,8,8,2,0,0.724,0.644,1.368,2,1933,1934,0.2895,1911
Johnny Peacock,619,1734,175,455,74,16,1,194,183,73,14,6.75,2.996,2.986,5.982,9,1937,1945,0.2647777777777778,1919
Johnny Pesky,1270,4745,867,1455,226,50,17,404,662,218,53,49,3.846,3.742,7.588,10,1942,1954,0.2965,1926
Johnny Pramesa,185,526,29,141,17,3,13,59,31,41,0,0,1.27,1.543,2.813,4,1949,1952,0.26475,1928
Johnny Rawlings,1020,3719,409,928,122,28,14,303,257,275,92,44,3.676,3.743,7.419,12,1914,1926,0.2559166666666667,1898
Johnny Ray,1527,5798,706,1636,301,41,53,634,433,335,89,73.5,5.866,5.867,11.733,18,1937,1990,0.2586666666666666,1941
Johnny Reder,17,37,4,5,1,0,0,3,6,6,0,0,0.256,0.162,0.418,1,1932,1932,0.135,1910
Johnny Reed,18,52,8,13,2,2,0,6,2,0,1,0,0.288,0.38,0.668,2,1937,1939,0.13,1916
Johnny Riddle,98,214,18,51,4,1,0,11,13,19,0,0,1.7029999999999998,1.545,3.248,7,1930,1948,0.2058571428571428,1917
Johnny Rizzo,557,1842,268,497,90,16,61,289,200,197,7,0,1.676,2.034,3.71,5,1938,1942,0.2584,1918
Johnny Robinson,57,206,25,62,10,1,5,43,11,0,4,0,0.924,1.3,2.224,2,1930,1931,0.4225,1908
Johnny Rucker,705,2617,354,711,105,39,21,214,109,248,35,0,1.817,2.205,4.022,6,1940,1946,0.2729999999999999,1921
Johnny Ryan,70,267,34,65,5,2,1,20,7,28,0,0,0,0.526,0,2,1876,1877,0.2035,1854
Johnny Schaive,114,323,25,75,18,1,6,32,7,40,0,1,0.967,1.178,2.145,5,1958,1963,0.1812,1938
Johnny Schulte,192,374,59,98,15,4,14,64,76,49,1,0,1.97,1.613,3.583,5,1923,1932,0.2017999999999999,1905
Johnny Siegle,39,124,13,25,3,4,1,15,10,0,0,0,0.569,0.652,1.221,2,1905,1906,0.211,1883
Johnny Smith,159,610,81,187,19,11,3,80,33,5,5,0,2.696,3.018,5.714,8,1940,1948,0.30075,1922
Johnny Spencer,23,80,5,15,2,0,0,3,8,3,0,0,0.27,0.213,0.483,1,1922,1922,0.188,1900
Johnny Sturm,124,524,58,125,17,3,3,36,37,50,3,5,0.293,0.3,0.593,1,1941,1941,0.239,1919
Johnny Temple,1420,5218,720,1484,208,36,22,395,648,338,140,48,4.579,4.078,8.657,13,1952,1964,0.2542307692307692,1936
Johnny Tobin,85,279,25,70,6,2,0,21,26,24,2,12,0.32,0.288,0.608,2,1932,1945,0.126,1916
Johnny Vergez,672,2323,258,593,114,16,52,292,171,303,22,0,1.833,2.26,4.093,6,1931,1936,0.25,1911
Johnny Walker,124,454,41,114,15,5,2,51,9,32,5,0,0.505,0.6020000000000001,1.107,3,1919,1921,0.1616666666666666,1898
Johnny Washington,415,1527,238,484,70,31,12,259,93,5,40,4.5,3.219,3.871,7.09,9,1936,1948,0.3167777777777777,1920
Johnny Watwood,470,1423,192,403,66,16,5,158,154,103,27,20.4,1.802,1.769,3.571,6,1929,1939,0.2406666666666666,1912
