name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,active_year,first_year,last_year,AVG
Wally Roettger,599,1949,192,556,96,23,19,245.0,99,143.0,4.0,0.0,2.705,2.649,5.354,8,1927,1934,0.244875
Wally Schang,1841,5307,768,1506,264,90,59,710.0,849,573.0,121.0,66.5,7.29,7.301,14.591000000000001,19,1913,1931,0.2725789473684211
Wally Shaner,207,629,80,175,45,8,4,74.0,43,54.0,13.0,5.333333333333333,1.465,1.451,2.916,4,1923,1929,0.28175
Wally Shannon,65,118,7,31,5,0,0,6.0,3,18.0,0.0,0.0,0.588,0.511,1.099,2,1959,1960,0.22899999999999998
Wally Smith,203,510,56,117,15,11,2,53.0,53,72.0,12.0,12.0,0.889,0.912,1.8010000000000002,3,1911,1914,0.22266666666666665
Wally Westlake,958,3117,475,848,107,33,127,539.0,317,453.0,19.0,11.666666666666668,3.312,3.824,7.136,10,1947,1956,0.2378
Walt Alexander,162,405,26,76,18,3,1,24.0,42,83.0,5.0,5.0,1.361,1.312,2.673,5,1912,1917,0.19
Walt Bond,365,1199,149,307,40,11,41,179.0,106,175.0,10.0,4.0,2.042,2.8609999999999998,4.9030000000000005,6,1960,1967,0.26733333333333337
Walt Chipple,18,44,4,6,0,0,0,5.0,5,6.0,0.0,1.0,0.224,0.136,0.36,1,1945,1945,0.136
Walt Devoy,19,69,7,17,3,1,0,8.0,3,0.0,4.0,0.0,0.278,0.319,0.597,1,1909,1909,0.246
Walt Dropo,1288,4124,478,1113,168,22,152,704.0,328,582.0,5.0,6.0,4.132,5.235,9.367,13,1949,1961,0.25761538461538463
Walt Goldsby,73,267,23,65,3,1,0,23.0,12,3.0,25.5,0.0,0.8624999999999999,0.807,1.6560000000000001,3,1884,1888,0.24
Walt Hriniak,47,99,4,25,0,0,0,4.0,10,15.0,0.0,0.0,0.675,0.565,1.24,2,1968,1969,0.2825
Walt Kinzie,34,144,9,19,3,1,2,10.0,0,21.0,0.0,0.0,0.308,0.385,0.814,2,1882,1884,0.124
Walt Kuhn,120,268,25,55,9,0,0,15.0,41,19.0,8.0,9.0,1.0150000000000001,0.722,1.737,3,1912,1914,0.21233333333333335
Walt Lerian,201,512,56,126,29,4,8,50.0,94,66.0,1.0,0.0,0.739,0.733,1.472,2,1928,1929,0.2475
Walt Moryn,785,2506,324,667,116,16,101,354.0,251,393.0,7.0,7.0,2.64,3.441,6.0809999999999995,8,1954,1961,0.255875
Walt Preston,50,197,42,55,6,4,1,24.0,17,17.0,11.0,0.0,0.366,0.365,0.731,1,1895,1895,0.279
Walt Tragesser,272,689,54,148,31,3,6,66.0,35,125.0,14.0,0.0,1.064,1.1560000000000001,2.22,7,1913,1920,0.12242857142857143
Walt Weiss,1495,4686,623,1207,182,31,25,386.0,658,658.0,96.0,35.0,4.956,4.772,9.728,14,1987,2000,0.2673571428571429
Walt Williams,842,2373,284,640,106,11,33,173.0,126,211.0,34.0,19.0,2.5949999999999998,3.0380000000000003,5.633,10,1964,1975,0.2262
Walt Wilmot,960,3981,725,1098,152,92,58,594.0,349,222.0,381.0,0.0,3.287,3.971,7.258,10,1888,1898,0.27
Walter Barbare,501,1777,173,462,52,21,1,156.0,88,121.0,37.0,25.6,2.268,2.47,4.738,8,1914,1922,0.2475
Walter Blair,443,1255,80,272,42,11,3,106.0,86,96.0,18.0,0.0,1.818,1.853,3.6710000000000003,7,1907,1915,0.20985714285714288
Walter Burch,37,106,8,19,1,1,0,7.0,9,0.0,0.0,6.0,1.53,1.374,2.904,6,1934,1944,0.204
Walter Cannady,462,1736,319,556,98,28,28,339.0,142,6.0,64.0,0.0,4.622,5.437,10.059,13,1922,1945,0.3038461538461539
Walter Christensen,171,514,66,162,21,7,0,57.0,60,34.0,12.0,0.0,0.756,0.724,1.48,2,1926,1927,0.302
Walter Curley,10,37,7,4,0,1,0,2.0,3,0.0,0.0,0.0,0.233,0.162,0.395,1,1899,1899,0.108
Walter French,397,981,142,297,45,12,2,109.0,44,62.0,13.0,7.0,1.956,2.193,4.149,6,1923,1929,0.289
Walter Hackett,138,540,79,124,22,0,1,18.0,10,22.0,0.0,0.0,0.0,0.504,0.0,2,1884,1885,0.2135
Walter Hardy,117,409,38,81,8,3,1,31.0,24,4.0,4.0,0.0,1.223,1.2189999999999999,2.442,5,1944,1948,0.1956
Walter Holke,1212,4456,464,1278,153,58,24,487.0,191,304.0,81.0,91.66666666666667,3.555,3.988,7.543,11,1914,1925,0.2938181818181818
Walter Jantzen,31,119,10,22,0,1,1,8.0,4,0.0,3.0,0.0,0.218,0.227,0.445,1,1912,1912,0.185
Walter Keating,30,45,5,4,1,1,0,0.0,6,13.0,1.0,0.0,0.45,0.5670000000000001,1.017,4,1913,1926,0.07500000000000001
Walter Morris,24,73,1,13,1,1,0,2.0,0,0.0,1.0,0.0,0.178,0.219,0.397,1,1908,1908,0.178
Walter Mueller,121,345,46,95,10,7,2,49.0,13,19.0,4.0,2.6666666666666665,1.21,1.385,2.595,4,1922,1926,0.2695
Walter Prince,55,202,23,42,3,2,1,2.0,16,4.0,0.0,0.0,0.562,0.444,1.086,2,1883,1884,0.1955
Walter Schaller,76,156,20,29,3,1,1,11.0,24,16.0,6.0,0.0,0.5529999999999999,0.46699999999999997,1.02,2,1911,1913,0.176
Walter Schmidt,766,2411,216,619,63,20,3,234.0,137,105.0,57.0,26.666666666666664,2.988,3.053,6.041,10,1916,1925,0.2557
Walter Stephenson,32,61,3,17,1,1,0,5.0,3,13.0,0.0,0.0,0.81,0.8440000000000001,1.654,3,1935,1937,0.24300000000000002
Walter Tappan,18,39,1,8,1,0,1,3.0,1,0.0,1.0,0.0,0.225,0.308,0.533,1,1914,1914,0.205
Walter Thomas,84,297,45,85,11,5,1,33.0,19,0.0,5.0,3.0,0.965,1.03,1.995,3,1944,1946,0.26866666666666666
Walter Thornton,137,475,73,147,14,8,0,69.0,52,0.0,21.0,0.0,0.764,0.738,1.502,2,1897,1898,0.308
Walter Young,14,33,2,10,1,0,1,3.0,4,7.0,0.0,0.0,0.378,0.424,0.802,1,2005,2005,0.303
Walton Cruise,737,2321,293,644,83,39,30,272.0,238,250.0,49.0,30.0,3.8649999999999998,4.46,8.325,10,1914,1924,0.3223
Wander Franco,265,1037,164,292,61,14,30,130.0,92,139.0,40.0,11.0,1.019,1.355,2.374,3,2021,2023,0.28200000000000003
Ward Miller,776,2244,322,623,79,35,8,221.0,318,230.0,128.0,168.0,2.9,2.702,5.602,8,1909,1917,0.2635
Warren Cromartie,1107,3927,459,1104,229,32,61,391.0,325,403.0,50.0,37.0,3.285,3.66,6.945,10,1974,1991,0.2677
Warren Gill,27,76,10,17,0,1,0,14.0,11,0.0,3.0,0.0,0.366,0.25,0.616,1,1908,1908,0.224
Warren Huston,72,109,12,18,4,0,0,4.0,10,14.0,0.0,2.0,0.474,0.403,0.877,2,1937,1944,0.165
Warren Miller,47,85,8,16,0,0,0,1.0,4,0.0,0.0,0.0,0.42000000000000004,0.363,0.7829999999999999,2,1909,1911,0.1815
Warren Morris,440,1495,176,399,70,7,26,164.0,150,218.0,16.0,22.0,1.256,1.463,2.7190000000000003,5,1999,2003,0.20460000000000003
Warren Newson,489,992,156,248,40,4,34,120.0,196,292.0,14.0,3.0,2.906,3.048,5.954,8,1991,1998,0.24875
Wattie Holm,436,1493,207,410,73,26,6,174.0,100,86.0,11.0,14.0,2.203,2.317,4.52,7,1924,1932,0.25114285714285717
Wayne Ambler,271,782,60,175,39,2,0,73.0,83,64.0,4.0,1.0,0.8720000000000001,0.8140000000000001,1.686,3,1937,1939,0.22033333333333335
Wayne Belardi,263,592,71,143,13,5,28,74.0,66,97.0,1.0,0.0,1.346,2.308,3.654,6,1950,1956,0.18050000000000002
Wayne Cage,65,154,17,37,8,1,5,19.0,14,44.0,1.0,4.0,0.603,0.77,1.373,2,1978,1979,0.2385
Wayne Causey,1106,3244,357,819,130,26,35,285.0,390,341.0,12.0,12.0,3.571,3.308,6.8790000000000004,11,1955,1968,0.2298181818181818
Wayne Comer,316,687,119,157,22,2,16,67.0,106,106.0,22.0,9.0,1.265,1.2930000000000001,2.5580000000000003,5,1967,1972,0.2052
Wayne Garrett,1092,3285,438,786,107,22,61,340.0,561,529.0,38.0,30.0,3.513,3.36,6.873,10,1969,1978,0.2414
Wayne Graham,30,55,2,7,1,0,0,0.0,3,6.0,0.0,0.0,0.371,0.303,0.674,2,1963,1964,0.1365
Wayne Gross,1106,3125,373,727,126,9,121,396.0,482,496.0,24.0,22.0,3.652,3.777,7.429,11,1976,1986,0.2091818181818182
Wayne Kirby,516,1198,183,302,51,9,14,119.0,98,168.0,44.0,21.0,2.281,2.523,4.804,8,1991,1998,0.22225
Wayne Krenchicki,550,1063,107,283,44,5,15,124.0,106,141.0,7.0,8.0,2.352,2.533,4.885,8,1979,1986,0.2395
Wayne Nordhagen,502,1423,147,401,77,8,39,205.0,54,162.0,1.0,5.0,2.292,3.1390000000000002,5.431,8,1976,1983,0.261
Wayne Terwilliger,666,2091,271,501,93,10,22,162.0,247,296.0,31.0,18.0,2.499,2.527,5.026,9,1949,1960,0.2108888888888889
Wayne Tolleson,863,2322,301,559,60,17,9,133.0,219,384.0,108.0,41.0,2.7680000000000002,2.55,5.318,10,1981,1990,0.21200000000000002
Wayne Tyrone,30,57,3,13,1,0,1,8.0,3,21.0,0.0,0.0,0.262,0.298,0.56,1,1976,1976,0.228
Webster Rivas,24,68,8,15,2,0,2,4.0,8,16.0,0.0,0.0,0.303,0.338,0.641,1,2021,2021,0.221
Welington Castillo,726,2462,251,626,126,1,98,339.0,183,691.0,5.0,0.0,2.981,4.197,7.178,10,2010,2019,0.2481
Wenceel Pérez,112,389,51,94,16,6,9,37.0,32,92.0,9.0,5.0,0.3,0.383,0.683,1,2024,2024,0.242
Wendell Magee,386,1086,120,268,52,8,24,122.0,69,204.0,7.0,8.0,2.152,3.044,5.196,7,1996,2002,0.25885714285714284
Wes Bankston,17,59,4,12,3,0,1,4.0,2,15.0,0.0,0.0,0.238,0.305,0.543,1,2008,2008,0.203
Wes Blogg,9,34,0,5,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.147,0.0,1,1883,1883,0.147
Wes Chamberlain,385,1263,144,322,72,6,43,167.0,77,249.0,20.0,7.0,1.6869999999999998,2.414,4.101,6,1990,1995,0.24066666666666667
Wes Covington,1075,2978,355,832,128,17,131,499.0,247,414.0,7.0,4.0,3.645,4.867,8.512,11,1956,1966,0.26563636363636367
Wes Fisler,59,278,42,80,15,1,1,30.0,2,4.0,0.0,0.0,0.0,0.36,0.0,1,1876,1876,0.288
Wes Helms,1212,2711,280,694,151,14,75,374.0,220,687.0,3.0,12.0,3.981,5.16,9.141,13,1998,2011,0.25346153846153846
Wes Kingdon,18,34,10,11,3,1,0,3.0,5,2.0,0.0,0.0,0.41,0.471,0.881,1,1932,1932,0.324
Wes Parker,1288,4157,548,1110,194,32,64,470.0,532,615.0,60.0,34.0,3.117,3.333,6.45,9,1964,1972,0.2648888888888889
Wes Schulmerich,429,1442,169,417,73,20,27,192.0,118,197.0,7.0,0.0,1.3820000000000001,1.674,3.056,4,1931,1934,0.28700000000000003
Wes Westrum,920,2322,302,503,59,8,96,315.0,489,514.0,10.0,7.857142857142858,3.818,3.981,7.799,11,1947,1957,0.22754545454545455
Wesley Hicks,66,176,16,48,3,2,1,21.0,31,0.0,2.0,0.0,0.776,0.634,1.4100000000000001,2,1927,1928,0.275
Weston Wilson,49,104,18,30,7,1,4,12.0,14,34.0,6.0,1.0,0.847,0.989,1.8359999999999999,2,2023,2024,0.2985
Whit Merrifield,1147,4467,632,1249,256,29,94,485.0,315,774.0,218.0,56.0,2.931,3.6590000000000003,6.59,9,2016,2024,0.27555555555555555
Whitey Alperman,451,1632,134,387,60,36,7,141.0,30,0.0,27.0,0.0,1.065,1.272,2.3369999999999997,4,1906,1909,0.2325
Whitey Herzog,634,1614,213,414,60,20,25,172.0,241,261.0,13.0,18.0,2.808,2.664,5.472,8,1956,1963,0.238375
Whitey Kurowski,916,3229,518,925,162,32,106,529.0,369,332.0,19.0,0.0,3.1430000000000002,3.7720000000000002,6.915,9,1941,1949,0.27055555555555555
Whitey Lockman,1666,5940,836,1658,222,49,114,563.0,552,383.0,43.0,40.5,5.3,5.985,11.285,15,1945,1960,0.2868
Whitey Platt,333,1002,117,256,41,17,13,147.0,81,122.0,2.0,20.0,1.216,1.4209999999999998,2.637,5,1942,1949,0.2028
Whitey Ritterson,16,52,8,13,3,0,0,4.0,0,2.0,0.0,0.0,0.0,0.308,0.0,1,1876,1876,0.25
Whitey Wietelmann,580,1762,170,409,55,6,7,122.0,156,131.0,14.0,0.0,2.457,2.198,4.655,9,1939,1947,0.20666666666666667
Whitey Witt,1139,4171,631,1195,144,62,18,302.0,489,309.0,78.0,68.33333333333333,3.568,3.521,7.089,10,1916,1926,0.2767
Wib Smith,17,42,3,8,0,0,0,2.0,0,0.0,0.0,0.0,0.19,0.19,0.38,1,1909,1909,0.19
Wickey McAvoy,234,674,37,134,18,8,1,53.0,38,87.0,6.0,12.0,1.301,1.506,2.807,6,1913,1919,0.17683333333333331
Wid Conroy,1379,5061,605,1257,176,82,22,452.0,345,0.0,262.0,0.0,3.314,3.615,6.929,11,1901,1911,0.24854545454545454
Wid Matthews,192,663,79,188,21,10,1,39.0,61,32.0,19.0,24.0,1.142,1.18,2.322,3,1923,1925,0.34
Wiki Gonzalez,295,836,75,200,41,3,17,103.0,78,112.0,3.0,2.0,2.072,2.401,4.473,7,1999,2006,0.23942857142857146
Wil Cordero,1247,4311,587,1178,261,19,122,566.0,325,775.0,49.0,19.0,4.436,5.612,10.048,14,1992,2005,0.2607857142857143
Wil Myers,1100,3826,533,965,211,14,156,533.0,418,1169.0,107.0,33.0,3.5460000000000003,4.735,8.281,11,2013,2023,0.25054545454545457
Wil Nieves,427,1164,88,281,54,2,10,114.0,61,228.0,3.0,2.0,2.532,3.041,5.573,12,2002,2015,0.17808333333333334
Wilbert King,28,84,17,20,0,5,0,9.0,10,0.0,1.0,0.0,1.349,1.302,2.651,5,1944,1948,0.1958
Wilbert Robinson,1371,5075,637,1388,212,51,18,722.0,286,178.0,196.0,0.0,5.319,5.844,11.163,17,1886,1902,0.2730588235294118
Wilbur Good,745,2356,322,606,84,44,9,187.0,190,243.0,104.0,170.0,3.183,3.375,6.558,10,1908,1918,0.2519
Wilbur Howard,466,1068,149,267,37,11,6,71.0,45,175.0,60.0,25.0,1.607,1.781,3.388,6,1973,1978,0.23516666666666666
Wilbur Murdoch,27,62,5,16,3,0,0,5.0,3,0.0,4.0,0.0,0.292,0.306,0.598,1,1908,1908,0.258
Wild Bill Wright,382,1443,257,470,83,41,26,257.0,105,7.0,42.0,0.0,3.711,4.841,8.552,10,1932,1945,0.3206
Wilfredo Tejada,18,40,2,10,3,0,0,4.0,2,12.0,0.0,0.0,0.546,0.68,1.226,2,1986,1988,0.2535
Wilfredo Tovar,46,112,6,21,5,0,0,8.0,7,22.0,1.0,0.0,0.7829999999999999,0.635,1.418,4,2013,2021,0.14375
Wilin Rosario,447,1512,204,413,83,3,71,241.0,73,354.0,11.0,7.0,1.455,2.33,3.785,5,2011,2015,0.2602
Wilkin Castillo,24,42,6,12,2,0,0,4.0,1,8.0,0.0,0.0,1.113,1.266,2.379,3,2008,2019,0.36366666666666664
Wilkin Ramirez,70,118,16,32,8,2,1,11.0,8,37.0,0.0,2.0,1.02,1.496,2.516,3,2009,2013,0.289
Wilkin Ruan,33,52,4,12,3,1,0,5.0,0,9.0,1.0,0.0,0.493,0.681,1.174,2,2002,2003,0.2465
Will Benson,264,685,100,153,35,10,25,77.0,83,276.0,35.0,10.0,0.889,1.074,1.963,3,2022,2024,0.21466666666666667
Will Brennan,263,804,84,217,38,3,14,79.0,37,109.0,19.0,8.0,1.008,1.244,2.252,3,2022,2024,0.2956666666666667
Will Clark,1976,7173,1186,2176,440,47,284,1205.0,937,1190.0,67.0,48.0,5.768,7.418,13.186,15,1986,2000,0.30379999999999996
Will Craig,20,64,5,13,2,0,1,3.0,5,23.0,0.0,0.0,0.277,0.3,0.577,2,2020,2021,0.1085
Will Foley,250,970,112,221,22,10,0,90.0,20,60.0,0.0,0.0,0.0,1.529,0.0,6,1876,1884,0.21883333333333335
Will Holland,40,143,13,27,1,2,0,16.0,9,28.0,4.0,0.0,0.247,0.224,0.471,1,1889,1889,0.189
Will Middlebrooks,347,1150,119,262,51,4,43,155.0,64,325.0,10.0,4.0,1.55,2.039,3.589,6,2012,2017,0.20666666666666667
Will Owens,167,566,52,121,8,2,0,40.0,30,0.0,6.0,0.0,2.711,2.5420000000000003,5.253,9,1924,1933,0.24966666666666665
Will Pennyfeather,40,46,6,9,1,0,0,2.0,0,6.0,0.0,1.0,0.428,0.45699999999999996,0.885,3,1992,1994,0.14266666666666666
Will Rhymes,130,399,54,106,17,4,2,29.0,35,45.0,2.0,5.0,0.972,0.97,1.942,3,2010,2012,0.25566666666666665
Will Smalley,147,540,67,113,11,2,0,45.0,65,46.0,10.0,0.0,0.5589999999999999,0.44999999999999996,1.0090000000000001,2,1890,1891,0.1855
Will Smith,612,2146,349,554,108,9,111,381.0,266,465.0,10.0,1.0,2.132,2.981,5.113,6,2019,2024,0.2615
Will Venable,967,2836,378,707,118,39,81,307.0,254,748.0,135.0,31.0,2.656,3.333,5.989,9,2008,2016,0.22966666666666669
Will Wagner,24,82,8,25,6,0,2,11.0,4,16.0,0.0,0.0,0.337,0.451,0.788,1,2024,2024,0.305
Willard Brown,452,1734,349,612,136,45,57,411.0,131,14.0,90.0,5.5,4.192,5.793,9.985,11,1937,1948,0.3371818181818182
Willard Hershberger,160,402,41,127,16,5,0,70.0,20,16.0,2.0,0.0,1.05,1.1179999999999999,2.168,3,1938,1940,0.31
Willard Marshall,1247,4233,583,1160,163,39,130,604.0,458,219.0,14.0,8.8,3.8,4.289,8.089,11,1942,1955,0.2615454545454546
Willi Castro,585,1923,283,477,92,21,45,195.0,136,512.0,65.0,24.0,1.892,2.404,4.296,6,2019,2024,0.25733333333333336
William Bergolla,17,38,3,5,0,0,0,1.0,0,10.0,0.0,0.0,0.132,0.132,0.264,1,2005,2005,0.132
William Brown,418,1589,236,415,70,17,6,252.0,123,124.0,39.0,0.0,2.115,2.213,4.328,7,1887,1894,0.25057142857142856
William Clarke,950,3346,394,858,110,32,20,429.0,176,58.0,54.0,0.0,4.001,4.14,8.141,13,1893,1905,0.24853846153846154
William Contreras,449,1642,255,455,94,5,68,239.0,199,427.0,17.0,3.0,1.789,2.3280000000000003,4.117,5,2020,2024,0.2926
William Coon,54,220,30,50,5,1,0,22.0,2,4.0,0.0,0.0,0.0,0.259,0.0,1,1876,1876,0.227
William DeLancey,219,598,79,173,32,10,19,85.0,85,74.0,1.0,0.0,1.255,1.5519999999999998,2.807,4,1932,1940,0.25225000000000003
William Fischer,413,1099,109,301,50,15,10,115.0,90,66.0,20.0,0.0,1.642,1.833,3.4749999999999996,5,1913,1917,0.2716
William Gallagher,14,49,9,15,2,0,0,6.0,10,0.0,0.0,0.0,0.433,0.347,0.78,1,1896,1896,0.306
William Geiss,75,283,22,50,11,4,2,16.0,6,60.0,0.0,0.0,0.0,0.265,0.0,1,1884,1884,0.177
William Harbridge,325,1302,168,323,44,13,2,100.57142857142857,71,66.0,0.0,0.0,0.0,2.2889999999999997,0.0,8,1876,1884,0.237875
William Hoover,127,525,114,151,23,14,1,16.0,37,13.0,24.0,0.0,0.8205,0.9490000000000001,1.5434999999999999,3,1884,1892,0.24466666666666667
William Kelly,19,54,8,13,3,0,0,5.0,4,0.0,1.0,0.0,0.616,0.611,1.2269999999999999,2,1944,1945,0.25
William Lindsey,17,47,2,9,2,1,0,2.0,1,0.0,0.0,0.0,0.208,0.277,0.485,1,1926,1926,0.191
William Louden,604,1942,267,507,61,22,12,202.0,254,162.0,112.0,0.0,2.045,1.7690000000000001,3.814,6,1907,1916,0.2343333333333333
William Marriott,265,826,86,220,27,14,4,95.0,57,55.0,16.0,20.0,1.647,1.8760000000000001,3.523,6,1917,1927,0.20683333333333334
William McLaughlin,10,37,3,7,3,0,0,0.0,0,0.0,0.0,0.0,0.0,0.27,0.0,1,1884,1884,0.189
William Nance,189,657,110,182,34,8,7,99.0,83,0.0,14.0,0.0,1.126,1.202,2.328,3,1897,1901,0.2793333333333334
William Redmond,51,199,17,46,9,0,0,24.0,9,14.0,0.0,0.0,0.0,0.6060000000000001,0.0,2,1877,1878,0.24
William Robinson,978,3428,697,825,148,44,16,443.33333333333337,664,181.0,388.57142857142856,0.0,3.755,3.053,6.8575,10,1882,1892,0.231
William Rumler,140,171,15,43,7,4,1,32.0,14,28.0,4.0,6.0,0.938,1.021,1.959,3,1914,1917,0.253
William Suero,33,30,4,7,1,0,0,0.0,3,4.0,1.0,2.0,0.649,0.536,1.185,2,1992,1993,0.237
William Walker,10,37,7,9,2,1,2,6.0,1,0.0,0.0,0.0,0.263,0.514,0.777,1,1937,1937,0.243
William Webster,62,179,22,43,4,0,1,21.0,16,0.0,1.0,0.0,1.698,1.016,2.714,5,1920,1933,0.1828
Willians Astudillo,190,561,63,150,22,1,16,70.0,11,28.0,1.0,0.0,1.434,2.066,3.5,5,2018,2022,0.27
Willie Aikens,774,2492,301,675,125,2,110,415.0,319,444.0,3.0,6.0,2.694,3.398,6.0920000000000005,8,1977,1985,0.25125000000000003
Willie Bloomquist,1055,2891,398,778,110,23,18,225.0,189,494.0,133.0,51.0,4.533,4.833,9.366,14,2002,2015,0.276
Willie Bobo,376,1269,254,398,80,24,26,240.0,191,0.0,46.0,0.0,2.3555,2.7079999999999997,5.087833333333333,7,1923,1930,0.26285714285714284
Willie Calhoun,369,1217,140,293,57,5,42,140.0,103,194.0,0.0,3.0,2.355,2.884,5.239,8,2017,2024,0.226875
Willie Canate,38,47,12,10,0,0,1,3.0,6,15.0,1.0,1.0,0.309,0.277,0.586,1,1993,1993,0.213
Willie Clark,348,1273,188,366,54,35,2,199.0,114,18.0,38.0,0.0,1.762,1.925,3.6870000000000003,5,1895,1899,0.2852
Willie Crawford,1210,3435,507,921,152,35,86,419.0,431,664.0,47.0,36.0,4.406,4.812,9.218,14,1964,1977,0.23914285714285713
Willie Curtis,27,98,14,29,1,1,0,6.0,9,0.0,3.0,0.0,0.361,0.327,0.688,1,1924,1924,0.296
Willie Davis,2448,9239,1229,2578,397,139,182,1058.0,421,977.0,398.0,145.55555555555554,6.249,7.998,14.247,20,1937,1979,0.2773
Willie Gisentaner,33,115,11,31,4,1,2,19.0,8,0.0,0.0,0.0,0.568,0.647,1.215,2,1931,1932,0.22849999999999998
Willie Grace,101,354,41,108,14,4,0,47.0,25,0.0,4.0,0.0,2.0300000000000002,2.117,4.147,6,1943,1948,0.29516666666666663
Willie Gray,128,500,109,137,27,7,4,58.0,57,4.0,23.0,2.0,1.33,1.308,2.638,4,1922,1932,0.24525
Willie Green,85,327,37,89,11,4,0,35.0,39,1.0,13.0,0.0,1.109,1.074,2.183,3,1920,1924,0.31633333333333336
Willie Greene,655,1902,254,446,76,12,86,307.0,260,477.0,17.0,6.0,2.677,3.282,5.959,9,1992,2000,0.2122222222222222
Willie Harris,1046,2441,365,580,100,24,39,212.0,306,500.0,107.0,40.0,3.449,3.625,7.074,12,2001,2012,0.21125000000000002
